 written on 22Sep2024 at 20:17:45 
          20
         125
    8    4    4    4    8    4    2    2    2    4    4    2    2    2    4
    4    2    2    2    4    8    4    4    4    8    4    2    2    2    4
    2    1    1    1    2    2    1    1    1    2    2    1    1    1    2
    4    2    2    2    4    4    2    2    2    4    2    1    1    1    2
    2    1    1    1    2    2    1    1    1    2    4    2    2    2    4
    4    2    2    2    4    2    1    1    1    2    2    1    1    1    2
    2    1    1    1    2    4    2    2    2    4    8    4    4    4    8
    4    2    2    2    4    4    2    2    2    4    4    2    2    2    4
    8    4    4    4    8
   -2   -2   -2   10    7   -0.000337    0.000000
   -2   -2   -2   11    7    0.003467   -0.000000
   -2   -2   -2   12    7   -0.000291   -0.000000
   -2   -2   -2   13    7   -0.000712    0.000006
   -2   -2   -2   14    7   -0.000443    0.000009
   -2   -2   -2   15    7   -0.000625    0.000010
   -2   -2   -2   16    7    0.000176   -0.000000
   -2   -2   -2   17    7    0.000508    0.000002
   -2   -2   -2   18    7   -0.000083   -0.000001
   -2   -2   -2   19    7    0.000678   -0.000001
   -2   -2   -2   20    7    0.001104   -0.000003
   -2   -2   -2    1    8    0.000108   -0.000000
   -2   -2   -2    2    8    0.000281    0.000000
   -2   -2   -2    3    8    0.000046    0.000000
   -2   -2   -2    4    8   -0.000086    0.000002
   -2   -2   -2    5    8    0.002680   -0.000002
   -2   -2   -2    6    8   -0.000356    0.000000
   -2   -2   -2    7    8    0.000114   -0.000000
   -2   -2   -2    8    8   -0.002635    0.000000
   -2   -2   -2    9    8    0.000307   -0.000000
   -2   -2   -2   10    8   -0.000067   -0.000000
   -2   -2   -2   11    8   -0.000351   -0.000000
   -2   -2   -2   12    8   -0.000024   -0.000000
   -2   -2   -2   13    8    0.000038    0.000000
   -2   -2   -2   14    8    0.000063   -0.000000
   -2   -2   -2   15    8    0.000652    0.000004
   -2   -2   -2   16    8    0.000518   -0.000000
   -2   -2   -2   17    8   -0.000527    0.000001
   -2   -2   -2   18    8   -0.000382    0.000000
   -2   -2   -2   19    8    0.000018   -0.000000
   -2   -2   -2   20    8   -0.000125    0.000000
   -2   -2   -2    1    9   -0.000022    0.000000
   -2   -2   -2    2    9   -0.000373   -0.000004
   -2   -2   -2    3    9    0.000040    0.000000
   -2   -2   -2    4    9    0.000519   -0.000001
   -2   -2   -2    5    9   -0.000356   -0.000000
   -2   -2   -2    6    9   -0.000005    0.000000
   -2   -2   -2    7    9   -0.000408   -0.000000
   -2   -2   -2    8    9    0.000307    0.000000
   -2   -2   -2    9    9   -0.000127   -0.000000
   -2   -2   -2   10    9    0.000020   -0.000000
   -2   -2   -2   11    9    0.000709    0.000001
   -2   -2   -2   12    9   -0.000117    0.000000
   -2   -2   -2   13    9   -0.000091   -0.000001
   -2   -2   -2   14    9   -0.000079   -0.000000
   -2   -2   -2   15    9   -0.000119   -0.000000
   -2   -2   -2   16    9   -0.000063    0.000000
   -2   -2   -2   17    9    0.000093    0.000000
   -2   -2   -2   18    9   -0.000044   -0.000000
   -2   -2   -2   19    9    0.000220    0.000000
   -2   -2   -2   20    9    0.000240    0.000000
   -2   -2   -2    1   10    0.002987    0.000001
   -2   -2   -2    2   10   -0.000086    0.000002
   -2   -2   -2    3   10    0.000519   -0.000001
   -2   -2   -2    4   10    0.000149    0.000001
   -2   -2   -2    5   10    0.000108    0.000000
   -2   -2   -2    6   10   -0.000022   -0.000000
   -2   -2   -2    7   10   -0.000337   -0.000000
   -2   -2   -2    8   10   -0.000067    0.000000
   -2   -2   -2    9   10    0.000020    0.000000
   -2   -2   -2   10   10   -0.002866    0.000000
   -2   -2   -2   11   10    0.000114   -0.000000
   -2   -2   -2   12   10   -0.000408   -0.000000
   -2   -2   -2   13   10   -0.000625   -0.000006
   -2   -2   -2   14   10    0.000176    0.000000
   -2   -2   -2   15   10   -0.000127   -0.000001
   -2   -2   -2   16   10    0.000050    0.000000
   -2   -2   -2   17   10    0.000024    0.000000
   -2   -2   -2   18   10   -0.000038    0.000000
   -2   -2   -2   19   10    0.000508   -0.000001
   -2   -2   -2   20   10   -0.000083    0.000001
   -2   -2   -2    1   11   -0.000086   -0.000002
   -2   -2   -2    2   11    0.002680    0.000000
   -2   -2   -2    3   11   -0.000356   -0.000001
   -2   -2   -2    4   11   -0.002776   -0.000001
   -2   -2   -2    5   11    0.000280   -0.000000
   -2   -2   -2    6   11   -0.000373    0.000005
   -2   -2   -2    7   11    0.003467    0.000000
   -2   -2   -2    8   11   -0.000351    0.000000
   -2   -2   -2    9   11    0.000709   -0.000001
   -2   -2   -2   10   11    0.000114    0.000000
   -2   -2   -2   11   11   -0.002635   -0.000000
   -2   -2   -2   12   11    0.000308    0.000000
   -2   -2   -2   13   11    0.000652   -0.000008
   -2   -2   -2   14   11    0.000518    0.000000
   -2   -2   -2   15   11    0.000599   -0.000003
   -2   -2   -2   16   11   -0.000134    0.000007
   -2   -2   -2   17   11   -0.000502    0.000001
   -2   -2   -2   18   11    0.000661   -0.000002
   -2   -2   -2   19   11   -0.000527   -0.000000
   -2   -2   -2   20   11   -0.000382   -0.000001
   -2   -2   -2    1   12    0.000519    0.000000
   -2   -2   -2    2   12   -0.000356    0.000001
   -2   -2   -2    3   12   -0.000005   -0.000000
   -2   -2   -2    4   12    0.000306    0.000003
   -2   -2   -2    5   12    0.000046   -0.000000
   -2   -2   -2    6   12    0.000040   -0.000000
   -2   -2   -2    7   12   -0.000291    0.000000
   -2   -2   -2    8   12   -0.000024    0.000000
   -2   -2   -2    9   12   -0.000117   -0.000000
   -2   -2   -2   10   12   -0.000408    0.000000
   -2   -2   -2   11   12    0.000308   -0.000000
   -2   -2   -2   12   12   -0.000127    0.000000
   -2   -2   -2   13   12   -0.000119    0.000000
   -2   -2   -2   14   12   -0.000063   -0.000000
   -2   -2   -2   15   12   -0.000043   -0.000001
   -2   -2   -2   16   12    0.000018    0.000000
   -2   -2   -2   17   12   -0.000008   -0.000000
   -2   -2   -2   18   12   -0.000025   -0.000000
   -2   -2   -2   19   12    0.000093   -0.000000
   -2   -2   -2   20   12   -0.000044    0.000000
   -2   -2   -2    1   13    0.000508    0.000001
   -2   -2   -2    2   13   -0.000527    0.000000
   -2   -2   -2    3   13    0.000094    0.000000
   -2   -2   -2    4   13    0.000679    0.000001
   -2   -2   -2    5   13    0.000017    0.000000
   -2   -2   -2    6   13    0.000221   -0.000001
   -2   -2   -2    7   13   -0.000712   -0.000006
   -2   -2   -2    8   13    0.000038   -0.000000
   -2   -2   -2    9   13   -0.000091    0.000001
   -2   -2   -2   10   13   -0.000625    0.000006
   -2   -2   -2   11   13    0.000652    0.000008
   -2   -2   -2   12   13   -0.000119   -0.000000
   -2   -2   -2   13   13   -0.000369    0.000000
   -2   -2   -2   14   13   -0.000033   -0.000000
   -2   -2   -2   15   13   -0.000176    0.000000
   -2   -2   -2   16   13    0.000199    0.000000
   -2   -2   -2   17   13    0.000040   -0.000002
   -2   -2   -2   18   13   -0.000069    0.000001
   -2   -2   -2   19   13    0.000142   -0.000003
   -2   -2   -2   20   13    0.000090    0.000000
   -2   -2   -2    1   14   -0.000083   -0.000001
   -2   -2   -2    2   14   -0.000383    0.000001
   -2   -2   -2    3   14   -0.000044   -0.000000
   -2   -2   -2    4   14    0.001104    0.000003
   -2   -2   -2    5   14   -0.000125   -0.000000
   -2   -2   -2    6   14    0.000240   -0.000000
   -2   -2   -2    7   14   -0.000443   -0.000009
   -2   -2   -2    8   14    0.000063    0.000000
   -2   -2   -2    9   14   -0.000079    0.000000
   -2   -2   -2   10   14    0.000176   -0.000000
   -2   -2   -2   11   14    0.000518   -0.000000
   -2   -2   -2   12   14   -0.000063    0.000000
   -2   -2   -2   13   14   -0.000033    0.000000
   -2   -2   -2   14   14   -0.000161    0.000000
   -2   -2   -2   15   14   -0.000141   -0.000000
   -2   -2   -2   16   14    0.000215   -0.000000
   -2   -2   -2   17   14    0.000068   -0.000001
   -2   -2   -2   18   14    0.000051   -0.000001
   -2   -2   -2   19   14    0.000089    0.000000
   -2   -2   -2   20   14   -0.000128   -0.000000
   -2   -2   -2    1   15    0.000024   -0.000000
   -2   -2   -2    2   15   -0.000502   -0.000001
   -2   -2   -2    3   15   -0.000008   -0.000000
   -2   -2   -2    4   15    0.000508   -0.000002
   -2   -2   -2    5   15   -0.000527   -0.000000
   -2   -2   -2    6   15    0.000094   -0.000000
   -2   -2   -2    7   15   -0.000625   -0.000010
   -2   -2   -2    8   15    0.000652   -0.000004
   -2   -2   -2    9   15   -0.000119    0.000000
   -2   -2   -2   10   15   -0.000127    0.000001
   -2   -2   -2   11   15    0.000599    0.000003
   -2   -2   -2   12   15   -0.000043    0.000001
   -2   -2   -2   13   15   -0.000176   -0.000000
   -2   -2   -2   14   15   -0.000141    0.000000
   -2   -2   -2   15   15   -0.000369   -0.000000
   -2   -2   -2   16   15   -0.000033    0.000000
   -2   -2   -2   17   15    0.000142   -0.000000
   -2   -2   -2   18   15    0.000090    0.000000
   -2   -2   -2   19   15    0.000040    0.000001
   -2   -2   -2   20   15    0.000068    0.000002
   -2   -2   -2    1   16   -0.000038    0.000000
   -2   -2   -2    2   16    0.000660    0.000002
   -2   -2   -2    3   16   -0.000025   -0.000000
   -2   -2   -2    4   16   -0.000083    0.000002
   -2   -2   -2    5   16   -0.000383   -0.000000
   -2   -2   -2    6   16   -0.000044    0.000000
   -2   -2   -2    7   16    0.000176    0.000000
   -2   -2   -2    8   16    0.000518    0.000000
   -2   -2   -2    9   16   -0.000063   -0.000000
   -2   -2   -2   10   16    0.000050   -0.000000
   -2   -2   -2   11   16   -0.000134   -0.000007
   -2   -2   -2   12   16    0.000018   -0.000000
   -2   -2   -2   13   16    0.000199   -0.000000
   -2   -2   -2   14   16    0.000215    0.000000
   -2   -2   -2   15   16   -0.000033   -0.000000
   -2   -2   -2   16   16   -0.000161    0.000000
   -2   -2   -2   17   16    0.000089    0.000000
   -2   -2   -2   18   16   -0.000128    0.000000
   -2   -2   -2   19   16   -0.000069    0.000001
   -2   -2   -2   20   16    0.000051    0.000001
   -2   -2   -2    1   17   -0.000127    0.000001
   -2   -2   -2    2   17    0.000598    0.000003
   -2   -2   -2    3   17   -0.000043    0.000000
   -2   -2   -2    4   17   -0.000625   -0.000011
   -2   -2   -2    5   17    0.000652   -0.000005
   -2   -2   -2    6   17   -0.000119    0.000000
   -2   -2   -2    7   17    0.000508   -0.000002
   -2   -2   -2    8   17   -0.000527   -0.000001
   -2   -2   -2    9   17    0.000093   -0.000000
   -2   -2   -2   10   17    0.000024   -0.000000
   -2   -2   -2   11   17   -0.000502   -0.000001
   -2   -2   -2   12   17   -0.000008    0.000000
   -2   -2   -2   13   17    0.000040    0.000002
   -2   -2   -2   14   17    0.000068    0.000001
   -2   -2   -2   15   17    0.000142    0.000000
   -2   -2   -2   16   17    0.000089   -0.000000
   -2   -2   -2   17   17   -0.000368   -0.000000
   -2   -2   -2   18   17   -0.000034    0.000000
   -2   -2   -2   19   17   -0.000175    0.000000
   -2   -2   -2   20   17   -0.000141   -0.000000
   -2   -2   -2    1   18    0.000050   -0.000000
   -2   -2   -2    2   18   -0.000134   -0.000007
   -2   -2   -2    3   18    0.000018    0.000001
   -2   -2   -2    4   18    0.000177    0.000000
   -2   -2   -2    5   18    0.000517    0.000000
   -2   -2   -2    6   18   -0.000063   -0.000000
   -2   -2   -2    7   18   -0.000083    0.000001
   -2   -2   -2    8   18   -0.000382   -0.000000
   -2   -2   -2    9   18   -0.000044    0.000000
   -2   -2   -2   10   18   -0.000038   -0.000000
   -2   -2   -2   11   18    0.000661    0.000002
   -2   -2   -2   12   18   -0.000025    0.000000
   -2   -2   -2   13   18   -0.000069   -0.000001
   -2   -2   -2   14   18    0.000051    0.000001
   -2   -2   -2   15   18    0.000090   -0.000000
   -2   -2   -2   16   18   -0.000128   -0.000000
   -2   -2   -2   17   18   -0.000034   -0.000000
   -2   -2   -2   18   18   -0.000162    0.000000
   -2   -2   -2   19   18    0.000198   -0.000000
   -2   -2   -2   20   18    0.000215   -0.000000
   -2   -2   -2    1   19   -0.000625    0.000005
   -2   -2   -2    2   19    0.000652    0.000008
   -2   -2   -2    3   19   -0.000119   -0.000000
   -2   -2   -2    4   19   -0.000712   -0.000006
   -2   -2   -2    5   19    0.000038   -0.000001
   -2   -2   -2    6   19   -0.000092   -0.000000
   -2   -2   -2    7   19    0.000678    0.000001
   -2   -2   -2    8   19    0.000018    0.000000
   -2   -2   -2    9   19    0.000220   -0.000000
   -2   -2   -2   10   19    0.000508    0.000001
   -2   -2   -2   11   19   -0.000527    0.000000
   -2   -2   -2   12   19    0.000093    0.000000
   -2   -2   -2   13   19    0.000142    0.000003
   -2   -2   -2   14   19    0.000089   -0.000000
   -2   -2   -2   15   19    0.000040   -0.000001
   -2   -2   -2   16   19   -0.000069   -0.000001
   -2   -2   -2   17   19   -0.000175   -0.000000
   -2   -2   -2   18   19    0.000198    0.000000
   -2   -2   -2   19   19   -0.000368   -0.000000
   -2   -2   -2   20   19   -0.000034    0.000000
   -2   -2   -2    1   20    0.000177   -0.000000
   -2   -2   -2    2   20    0.000517   -0.000000
   -2   -2   -2    3   20   -0.000063    0.000000
   -2   -2   -2    4   20   -0.000443   -0.000010
   -2   -2   -2    5   20    0.000063    0.000000
   -2   -2   -2    6   20   -0.000079   -0.000000
   -2   -2   -2    7   20    0.001104    0.000003
   -2   -2   -2    8   20   -0.000125   -0.000000
   -2   -2   -2    9   20    0.000240   -0.000000
   -2   -2   -2   10   20   -0.000083   -0.000001
   -2   -2   -2   11   20   -0.000382    0.000001
   -2   -2   -2   12   20   -0.000044   -0.000000
   -2   -2   -2   13   20    0.000090   -0.000000
   -2   -2   -2   14   20   -0.000128    0.000000
   -2   -2   -2   15   20    0.000068   -0.000002
   -2   -2   -2   16   20    0.000051   -0.000001
   -2   -2   -2   17   20   -0.000141    0.000000
   -2   -2   -2   18   20    0.000215    0.000000
   -2   -2   -2   19   20   -0.000034   -0.000000
   -2   -2   -2   20   20   -0.000161    0.000000
   -2   -2   -1    1    1    0.000043    0.000000
   -2   -2   -1    2    1    0.000103    0.000000
   -2   -2   -1    3    1    0.000076    0.000000
   -2   -2   -1    4    1    0.000302   -0.000000
   -2   -2   -1    5    1   -0.000008   -0.000000
   -2   -2   -1    6    1   -0.000043   -0.000000
   -2   -2   -1    7    1   -0.000075   -0.000000
   -2   -2   -1    8    1   -0.000032    0.000000
   -2   -2   -1    9    1    0.000044   -0.000000
   -2   -2   -1   10    1   -0.000017    0.000000
   -2   -2   -1   11    1   -0.000158   -0.000000
   -2   -2   -1   12    1    0.000002    0.000000
   -2   -2   -1   13    1    0.000043   -0.000000
   -2   -2   -1   14    1    0.000088   -0.000001
   -2   -2   -1   15    1   -0.000062   -0.000000
   -2   -2   -1   16    1   -0.000065   -0.000000
   -2   -2   -1   17    1   -0.000001    0.000000
   -2   -2   -1   18    1    0.000042   -0.000000
   -2   -2   -1   19    1    0.000104   -0.000000
   -2   -2   -1   20    1   -0.000103   -0.000000
   -2   -2   -1    1    2    0.000104   -0.000000
   -2   -2   -1    2    2    0.000308    0.000000
   -2   -2   -1    3    2   -0.000059    0.000001
   -2   -2   -1    4    2   -0.000317    0.000000
   -2   -2   -1    5    2    0.000045    0.000000
   -2   -2   -1    6    2   -0.000454   -0.000000
   -2   -2   -1    7    2    0.000386    0.000000
   -2   -2   -1    8    2    0.000051    0.000000
   -2   -2   -1    9    2    0.000203    0.000000
   -2   -2   -1   10    2   -0.000166   -0.000000
   -2   -2   -1   11    2   -0.000295    0.000000
   -2   -2   -1   12    2    0.000011   -0.000001
   -2   -2   -1   13    2   -0.000116    0.000000
   -2   -2   -1   14    2    0.000102    0.000001
   -2   -2   -1   15    2   -0.000148   -0.000000
   -2   -2   -1   16    2   -0.000040    0.000000
   -2   -2   -1   17    2   -0.000006    0.000000
   -2   -2   -1   18    2    0.000097    0.000000
   -2   -2   -1   19    2    0.000064    0.000001
   -2   -2   -1   20    2   -0.000103    0.000000
   -2   -2   -1    1    3    0.000076    0.000000
   -2   -2   -1    2    3   -0.000059   -0.000001
   -2   -2   -1    3    3    0.000020    0.000000
   -2   -2   -1    4    3    0.000098   -0.000000
   -2   -2   -1    5    3   -0.000093   -0.000000
   -2   -2   -1    6    3   -0.000111    0.000000
   -2   -2   -1    7    3   -0.000062    0.000000
   -2   -2   -1    8    3    0.000042    0.000000
   -2   -2   -1    9    3   -0.000010   -0.000000
   -2   -2   -1   10    3   -0.000184    0.000000
   -2   -2   -1   11    3    0.000005   -0.000000
   -2   -2   -1   12    3   -0.000044   -0.000000
   -2   -2   -1   13    3   -0.000060   -0.000000
   -2   -2   -1   14    3    0.000009   -0.000000
   -2   -2   -1   15    3   -0.000030   -0.000000
   -2   -2   -1   16    3    0.000124    0.000000
   -2   -2   -1   17    3   -0.000017   -0.000000
   -2   -2   -1   18    3   -0.000016   -0.000000
   -2   -2   -1   19    3    0.000186   -0.000000
   -2   -2   -1   20    3    0.000037   -0.000000
   -2   -2   -1    1    4    0.000014   -0.000002
   -2   -2   -1    2    4   -0.000109    0.000000
   -2   -2   -1    3    4   -0.000020    0.000000
   -2   -2   -1    4    4    0.000043   -0.000000
   -2   -2   -1    5    4    0.000103   -0.000000
   -2   -2   -1    6    4    0.000076   -0.000000
   -2   -2   -1    7    4   -0.000017    0.000000
   -2   -2   -1    8    4   -0.000166    0.000000
   -2   -2   -1    9    4   -0.000184    0.000000
   -2   -2   -1   10    4    0.000149   -0.000001
   -2   -2   -1   11    4    0.000108   -0.000000
   -2   -2   -1   12    4   -0.000022    0.000000
   -2   -2   -1   13    4   -0.000018   -0.000000
   -2   -2   -1   14    4   -0.000087    0.000000
   -2   -2   -1   15    4    0.000043    0.000001
   -2   -2   -1   16    4    0.000088    0.000002
   -2   -2   -1   17    4   -0.000002    0.000000
   -2   -2   -1   18    4   -0.000067    0.000000
   -2   -2   -1   19    4   -0.000127    0.000001
   -2   -2   -1   20    4    0.000050   -0.000000
   -2   -2   -1    1    5    0.003254    0.000000
   -2   -2   -1    2    5   -0.000216    0.000001
   -2   -2   -1    3    5    0.000318    0.000000
   -2   -2   -1    4    5    0.000103    0.000000
   -2   -2   -1    5    5    0.000308   -0.000000
   -2   -2   -1    6    5   -0.000059   -0.000000
   -2   -2   -1    7    5   -0.000158   -0.000000
   -2   -2   -1    8    5   -0.000295   -0.000000
   -2   -2   -1    9    5    0.000005   -0.000000
   -2   -2   -1   10    5   -0.002776    0.000000
   -2   -2   -1   11    5    0.000280    0.000000
   -2   -2   -1   12    5   -0.000373   -0.000002
   -2   -2   -1   13    5   -0.000947   -0.000001
   -2   -2   -1   14    5   -0.000139   -0.000000
   -2   -2   -1   15    5   -0.000116    0.000000
   -2   -2   -1   16    5    0.000102   -0.000000
   -2   -2   -1   17    5    0.000123   -0.000000
   -2   -2   -1   18    5   -0.000049   -0.000000
   -2   -2   -1   19    5    0.000598    0.000002
   -2   -2   -1   20    5   -0.000134   -0.000004
   -2   -2   -1    1    6   -0.000467    0.000000
   -2   -2   -1    2    6   -0.000045   -0.000000
   -2   -2   -1    3    6   -0.000131    0.000000
   -2   -2   -1    4    6    0.000076    0.000000
   -2   -2   -1    5    6   -0.000059    0.000001
   -2   -2   -1    6    6    0.000020   -0.000000
   -2   -2   -1    7    6    0.000002   -0.000000
   -2   -2   -1    8    6    0.000011   -0.000000
   -2   -2   -1    9    6   -0.000044    0.000000
   -2   -2   -1   10    6    0.000306   -0.000001
   -2   -2   -1   11    6    0.000046    0.000001
   -2   -2   -1   12    6    0.000040    0.000000
   -2   -2   -1   13    6    0.000269   -0.000000
   -2   -2   -1   14    6    0.000052   -0.000000
   -2   -2   -1   15    6   -0.000060    0.000000
   -2   -2   -1   16    6    0.000009   -0.000000
   -2   -2   -1   17    6   -0.000017   -0.000000
   -2   -2   -1   18    6    0.000086   -0.000000
   -2   -2   -1   19    6   -0.000043   -0.000000
   -2   -2   -1   20    6    0.000018    0.000000
   -2   -2   -1    1    7    0.000149   -0.000001
   -2   -2   -1    2    7    0.000108   -0.000000
   -2   -2   -1    3    7   -0.000022    0.000000
   -2   -2   -1    4    7   -0.000017   -0.000000
   -2   -2   -1    5    7   -0.000167    0.000000
   -2   -2   -1    6    7   -0.000184    0.000000
   -2   -2   -1    7    7    0.000043   -0.000000
   -2   -2   -1    8    7    0.000104   -0.000000
   -2   -2   -1    9    7    0.000076   -0.000000
   -2   -2   -1   10    7    0.000014   -0.000002
   -2   -2   -1   11    7   -0.000109    0.000000
   -2   -2   -1   12    7   -0.000020    0.000000
   -2   -2   -1   13    7   -0.000127    0.000001
   -2   -2   -1   14    7    0.000050   -0.000000
   -2   -2   -1   15    7   -0.000002    0.000000
   -2   -2   -1   16    7   -0.000067    0.000001
